time	V(vout)
1.816999999999963e-001	2.331529e+000
1.817285714285677e-001	2.331541e+000
1.817571428571392e-001	2.331240e+000
1.817857142857106e-001	2.330626e+000
1.818142857142820e-001	2.329698e+000
1.818428571428535e-001	2.328456e+000
1.818714285714249e-001	2.326901e+000
1.818999999999963e-001	2.325032e+000
1.819999999999963e-001	2.317361e+000
1.820999999999963e-001	2.314060e+000
1.821999999999963e-001	2.312001e+000
1.822999999999962e-001	2.310316e+000
1.823999999999962e-001	2.307991e+000
1.824999999999962e-001	2.303651e+000
1.825999999999962e-001	2.305650e+000
1.826999999999962e-001	2.300107e+000
1.827999999999962e-001	2.291212e+000
1.828151999999968e-001	2.290723e+000
1.828303999999974e-001	2.290257e+000
1.828455999999979e-001	2.289815e+000
1.828607999999985e-001	2.289396e+000
1.828759999999991e-001	2.289001e+000
1.828911999999997e-001	2.288630e+000
1.829064000000003e-001	2.288282e+000
1.829999999999962e-001	2.288395e+000
1.830999999999962e-001	2.286833e+000
1.831177142869734e-001	2.285770e+000
1.831354285739505e-001	2.284805e+000
1.831531428609277e-001	2.283939e+000
1.831708571479049e-001	2.283172e+000
1.831885714348821e-001	2.282504e+000
1.832062857218592e-001	2.281934e+000
1.832240000088364e-001	2.281463e+000
1.833064000023535e-001	2.279961e+000
1.833999999999961e-001	2.280469e+000
1.834999999999961e-001	2.277103e+000
1.835285714285675e-001	2.274452e+000
1.835571428571390e-001	2.272129e+000
1.835857142857104e-001	2.270135e+000
1.836142857142818e-001	2.268470e+000
1.836428571428533e-001	2.267133e+000
1.836714285714247e-001	2.266125e+000
1.836999999999961e-001	2.265446e+000
1.837999999999961e-001	2.262356e+000
1.838999999999961e-001	2.261335e+000
1.839999999999961e-001	2.258666e+000
1.841071821321448e-001	2.250950e+000
1.842057457057150e-001	2.247045e+000
1.842999999999960e-001	2.246409e+000
1.843999999999960e-001	2.244684e+000
1.845058836026522e-001	2.239666e+000
1.845999999999960e-001	2.239365e+000
1.846999999999960e-001	2.236892e+000
1.848060248091160e-001	2.228767e+000
1.848999999999960e-001	2.222593e+000
1.849289190837720e-001	2.220962e+000
1.849999999999960e-001	2.218481e+000
1.850999999999959e-001	2.215165e+000
1.851999999999959e-001	2.210905e+000
1.852154138339688e-001	2.210511e+000
1.852308276679416e-001	2.210093e+000
1.852462415019144e-001	2.209652e+000
1.852616553358872e-001	2.209187e+000
1.852770691698600e-001	2.208699e+000
1.852924830038329e-001	2.208188e+000
1.853078968378057e-001	2.207653e+000
1.853353401466900e-001	2.206702e+000
1.853627834555743e-001	2.205939e+000
1.853902267644586e-001	2.205363e+000
1.854176700733430e-001	2.204976e+000
1.854451133822273e-001	2.204777e+000
1.854725566911116e-001	2.204765e+000
1.854999999999959e-001	2.204942e+000
1.855999999999959e-001	2.203637e+000
1.856999999999959e-001	2.200167e+000
1.857999999999959e-001	2.194949e+000
1.858999999999959e-001	2.190862e+000
1.859999999999958e-001	2.186713e+000
1.860999999999958e-001	2.181599e+000
1.861999999999958e-001	2.180966e+000
1.862999999999958e-001	2.179739e+000
1.863285714285672e-001	2.179934e+000
1.863571428571386e-001	2.179802e+000
1.863857142857101e-001	2.179342e+000
1.864142857142815e-001	2.178556e+000
1.864428571428529e-001	2.177442e+000
1.864714285714244e-001	2.176000e+000
1.864999999999958e-001	2.174232e+000
1.865999999999958e-001	2.170004e+000
1.866999999999958e-001	2.166615e+000
1.867177142554005e-001	2.165464e+000
1.867354285108052e-001	2.164433e+000
1.867531427662099e-001	2.163520e+000
1.867708570216146e-001	2.162727e+000
1.867885712770194e-001	2.162053e+000
1.868062855324241e-001	2.161498e+000
1.868239997878288e-001	2.161062e+000
1.868999999999957e-001	2.159942e+000
1.869999999999957e-001	2.154943e+000
1.870999999999957e-001	2.149514e+000
1.871999999999957e-001	2.149951e+000
1.872999999999957e-001	2.145663e+000
1.873999999999957e-001	2.141966e+000
1.874999999999957e-001	2.138830e+000
1.875999999999957e-001	2.133182e+000
1.876999999999957e-001	2.131026e+000
1.877999999999956e-001	2.126910e+000
1.878999999999956e-001	2.124299e+000
1.879183201846742e-001	2.123750e+000
1.879366403693528e-001	2.123290e+000
1.879549605540313e-001	2.122918e+000
1.879732807387099e-001	2.122636e+000
1.879916009233885e-001	2.122442e+000
1.880099211080671e-001	2.122337e+000
1.880282412927456e-001	2.122322e+000
1.880999999999956e-001	2.122454e+000
1.881999999999956e-001	2.121759e+000
1.882156628135087e-001	2.121470e+000
1.882313256270219e-001	2.121222e+000
1.882469884405350e-001	2.121015e+000
1.882626512540482e-001	2.120848e+000
1.882783140675613e-001	2.120721e+000
1.882939768810744e-001	2.120635e+000
1.883096396945876e-001	2.120590e+000
1.883999999999956e-001	2.120259e+000
1.884999999999956e-001	2.123020e+000
1.885999999999956e-001	2.122815e+000
1.886999999999955e-001	2.120098e+000
1.887999999999955e-001	2.121346e+000
1.888999999999955e-001	2.124360e+000
1.889999999999955e-001	2.132555e+000
1.890999999999955e-001	2.133476e+000
1.891999999999955e-001	2.130591e+000
1.892999999999955e-001	2.127174e+000
1.893999999999955e-001	2.122988e+000
1.894999999999955e-001	2.122301e+000
1.895285714285669e-001	2.121477e+000
1.895571428571383e-001	2.120765e+000
1.895857142857097e-001	2.120165e+000
1.896142857142812e-001	2.119676e+000
1.896428571428526e-001	2.119299e+000
1.896714285714240e-001	2.119033e+000
1.896999999999954e-001	2.118878e+000
1.897999999999954e-001	2.119901e+000
1.898999999999954e-001	2.120678e+000
1.899999999999954e-001	2.120775e+000
1.900999999999954e-001	2.120997e+000
1.902999999999954e-001	2.122959e+000
1.903999999999954e-001	2.124712e+000
1.904999999999953e-001	2.125566e+000
1.905285714285668e-001	2.126768e+000
1.905571428571382e-001	2.127803e+000
1.905857142857096e-001	2.128671e+000
1.906142857142811e-001	2.129373e+000
1.906428571428525e-001	2.129908e+000
1.906714285714239e-001	2.130276e+000
1.906999999999953e-001	2.130478e+000
1.907999999999953e-001	2.133598e+000
1.908999999999953e-001	2.134232e+000
1.909999999999953e-001	2.130436e+000
1.910285714285667e-001	2.130346e+000
1.910571428571381e-001	2.130246e+000
1.910857142857096e-001	2.130136e+000
1.911142857142810e-001	2.130015e+000
1.911428571428524e-001	2.129883e+000
1.911714285714238e-001	2.129741e+000
1.911999999999953e-001	2.129588e+000
1.912999999999953e-001	2.126279e+000
1.913999999999952e-001	2.124552e+000
1.914428571428524e-001	2.126422e+000
1.914857142857095e-001	2.128083e+000
1.915285714285667e-001	2.129537e+000
1.915714285714238e-001	2.130782e+000
1.916142857142809e-001	2.131819e+000
1.916571428571381e-001	2.132649e+000
1.916999999999952e-001	2.133270e+000
1.917999999999952e-001	2.134769e+000
1.918999999999952e-001	2.133754e+000
1.919999999999952e-001	2.131301e+000
1.921999999999952e-001	2.135473e+000
1.922999999999951e-001	2.135638e+000
1.923999999999951e-001	2.136890e+000
1.924999999999951e-001	2.143353e+000
1.925999999999951e-001	2.143608e+000
1.926999999999951e-001	2.143327e+000
1.927999999999951e-001	2.143979e+000
1.929063999999949e-001	2.138987e+000
1.929999999999951e-001	2.135352e+000
1.931063999999992e-001	2.134058e+000
1.931999999999950e-001	2.137114e+000
1.932285714285665e-001	2.138575e+000
1.932571428571379e-001	2.139886e+000
1.932857142857093e-001	2.141046e+000
1.933142857142808e-001	2.142056e+000
1.933428571428522e-001	2.142914e+000
1.933714285714236e-001	2.143621e+000
1.933999999999950e-001	2.144177e+000
1.934297142756061e-001	2.144636e+000
1.934594285512172e-001	2.145311e+000
1.934891428268283e-001	2.146202e+000
1.935188571024394e-001	2.147308e+000
1.935485713780505e-001	2.148630e+000
1.935782856536616e-001	2.150168e+000
1.936079999292727e-001	2.151922e+000
1.936999999999950e-001	2.158844e+000
1.937999999999950e-001	2.162905e+000
1.938999999999950e-001	2.163976e+000
1.939999999999950e-001	2.165586e+000
1.940999999999949e-001	2.170809e+000
1.941999999999949e-001	2.178521e+000
1.942999999999949e-001	2.179580e+000
1.944057457057139e-001	2.179316e+000
1.944999999999949e-001	2.177511e+000
1.945999999999949e-001	2.179945e+000
1.947999999999949e-001	2.187742e+000
1.948999999999949e-001	2.187744e+000
1.949999999999948e-001	2.192184e+000
1.950999999999948e-001	2.198397e+000
1.951285714285663e-001	2.199131e+000
1.951571428571377e-001	2.199767e+000
1.951857142857091e-001	2.200304e+000
1.952142857142805e-001	2.200743e+000
1.952428571428520e-001	2.201084e+000
1.952714285714234e-001	2.201326e+000
1.952999999999948e-001	2.201469e+000
1.953999999999948e-001	2.204775e+000
1.954999999999948e-001	2.207721e+000
1.955999999999948e-001	2.205551e+000
1.956999999999948e-001	2.210124e+000
1.957999999999948e-001	2.217655e+000
1.958999999999948e-001	2.218046e+000
1.959999999999947e-001	2.218863e+000
1.960999999999947e-001	2.220345e+000
1.961285714285662e-001	2.220401e+000
1.961571428571376e-001	2.220893e+000
1.961857142857090e-001	2.221821e+000
1.962142857142804e-001	2.223185e+000
1.962428571428519e-001	2.224986e+000
1.962714285714233e-001	2.227223e+000
1.962999999999947e-001	2.229896e+000
1.963999999999947e-001	2.235909e+000
1.964151999999953e-001	2.236192e+000
1.964303999999959e-001	2.236576e+000
1.964455999999965e-001	2.237062e+000
1.964607999999970e-001	2.237648e+000
1.964759999999976e-001	2.238336e+000
1.964911999999982e-001	2.239125e+000
1.965063999999988e-001	2.240015e+000
1.965999999999947e-001	2.247255e+000
1.966999999999947e-001	2.251263e+000
1.967999999999947e-001	2.254861e+000
1.968285714285661e-001	2.257503e+000
1.968571428571375e-001	2.259770e+000
1.968857142857089e-001	2.261660e+000
1.969142857142804e-001	2.263174e+000
1.969428571428518e-001	2.264312e+000
1.969714285714232e-001	2.265074e+000
1.969999999999946e-001	2.265460e+000
1.970297145281854e-001	2.265656e+000
1.970594290563762e-001	2.265989e+000
1.970891435845669e-001	2.266460e+000
1.971188581127577e-001	2.267068e+000
1.971485726409485e-001	2.267813e+000
1.971782871691392e-001	2.268696e+000
1.972080016973300e-001	2.269715e+000
1.972999999999946e-001	2.273947e+000
1.973999999999946e-001	2.276438e+000
1.974999999999946e-001	2.279186e+000
1.975285714285660e-001	2.281245e+000
1.975571428571374e-001	2.283089e+000
1.975857142857088e-001	2.284717e+000
1.976142857142803e-001	2.286129e+000
1.976428571428517e-001	2.287324e+000
1.976714285714231e-001	2.288304e+000
1.976999999999946e-001	2.289068e+000
1.977999999999945e-001	2.295404e+000
1.978999999999945e-001	2.301313e+000
1.979999999999945e-001	2.305331e+000
1.980999999999945e-001	2.310806e+000
1.981183201846731e-001	2.311125e+000
1.981366403693516e-001	2.311465e+000
1.981549605540302e-001	2.311826e+000
1.981732807387088e-001	2.312209e+000
1.981916009233874e-001	2.312614e+000
1.982099211080659e-001	2.313040e+000
1.982282412927445e-001	2.313488e+000
1.982999999999945e-001	2.314849e+000
1.983439588222336e-001	2.316114e+000
1.983879176444726e-001	2.317749e+000
1.984318764667117e-001	2.319755e+000
1.984758352889508e-001	2.322130e+000
1.985197941111899e-001	2.324876e+000
1.985637529334290e-001	2.327991e+000
1.986077117556681e-001	2.331477e+000
1.986999999999944e-001	2.337095e+000
1.987999999999944e-001	2.343668e+000
1.988999999999944e-001	2.348423e+000
1.989999999999944e-001	2.348162e+000
1.990999999999944e-001	2.350022e+000
1.991999999999944e-001	2.355180e+000
1.992999999999944e-001	2.356730e+000
1.993999999999944e-001	2.356216e+000
1.994999999999944e-001	2.364005e+000
1.995999999999943e-001	2.371633e+000
1.996999999999943e-001	2.373988e+000
1.997285714285658e-001	2.375782e+000
1.997571428571372e-001	2.377464e+000
1.997857142857086e-001	2.379033e+000
1.998142857142800e-001	2.380489e+000
1.998428571428515e-001	2.381833e+000
1.998714285714229e-001	2.383063e+000
1.998999999999943e-001	2.384181e+000
1.999177142856560e-001	2.384766e+000
1.999354285713176e-001	2.385443e+000
1.999531428569793e-001	2.386214e+000
1.999708571426410e-001	2.387077e+000
1.999885714283026e-001	2.388032e+000
2.000062857139643e-001	2.389081e+000
2.000239999996260e-001	2.390222e+000
2.000999999999943e-001	2.396895e+000
2.001999999999943e-001	2.404564e+000
2.002999999999943e-001	2.411856e+000
2.003285714285657e-001	2.414880e+000
2.003571428571371e-001	2.417470e+000
2.003857142857085e-001	2.419628e+000
2.004142857142800e-001	2.421353e+000
2.004428571428514e-001	2.422646e+000
2.004714285714228e-001	2.423505e+000
2.004999999999942e-001	2.423931e+000
2.005999999999942e-001	2.426306e+000
2.006999999999942e-001	2.430823e+000
2.007999999999942e-001	2.438491e+000
2.008999999999942e-001	2.448303e+000
2.009999999999942e-001	2.458015e+000
2.010999999999942e-001	2.464703e+000
2.011999999999942e-001	2.465178e+000
2.012285714285656e-001	2.465456e+000
2.012571428571370e-001	2.466112e+000
2.012857142857084e-001	2.467146e+000
2.013142857142799e-001	2.468558e+000
2.013428571428513e-001	2.470348e+000
2.013714285714227e-001	2.472516e+000
2.013999999999941e-001	2.475062e+000
2.014285714285656e-001	2.477473e+000
2.014571428571370e-001	2.479459e+000
2.014857142857084e-001	2.481018e+000
2.015142857142798e-001	2.482152e+000
2.015428571428513e-001	2.482860e+000
2.015714285714227e-001	2.483142e+000
2.015999999999941e-001	2.482998e+000
2.016999999999941e-001	2.484461e+000
2.017999999999941e-001	2.488170e+000
2.018999999999941e-001	2.493987e+000
2.019999999999941e-001	2.500304e+000
2.020999999999941e-001	2.505515e+000
2.021999999999941e-001	2.511435e+000
2.022999999999940e-001	2.517800e+000
2.023999999999940e-001	2.522963e+000
2.024157142857083e-001	2.522880e+000
2.024314285714226e-001	2.522880e+000
2.024471428571369e-001	2.522964e+000
2.024628571428512e-001	2.523131e+000
2.024785714285655e-001	2.523382e+000
2.024942857142797e-001	2.523717e+000
2.025099999999940e-001	2.524135e+000
2.027063999999940e-001	2.533902e+000
2.027999999999940e-001	2.541603e+000
2.028999999999940e-001	2.548893e+000
2.029177142857082e-001	2.549578e+000
2.029354285714224e-001	2.550217e+000
2.029531428571366e-001	2.550810e+000
2.029708571428507e-001	2.551358e+000
2.029885714285649e-001	2.551861e+000
2.030062857142791e-001	2.552317e+000
2.030239999999933e-001	2.552728e+000
2.030999999999940e-001	2.554634e+000
2.031999999999939e-001	2.561031e+000
2.032999999999939e-001	2.566234e+000
2.033999999999939e-001	2.567022e+000
2.034999999999939e-001	2.574255e+000
2.035999999999939e-001	2.580186e+000
2.036152000003307e-001	2.580153e+000
2.036304000006674e-001	2.580226e+000
2.036456000010042e-001	2.580403e+000
2.036608000013410e-001	2.580685e+000
2.036760000016778e-001	2.581072e+000
2.036912000020145e-001	2.581565e+000
2.037064000023513e-001	2.582162e+000
2.037340571448717e-001	2.583645e+000
2.037617142873920e-001	2.585247e+000
2.037893714299124e-001	2.586970e+000
2.038170285724328e-001	2.588812e+000
2.038446857149531e-001	2.590774e+000
2.038723428574735e-001	2.592856e+000
2.038999999999939e-001	2.595057e+000
2.039999999999939e-001	2.600383e+000
2.040999999999938e-001	2.606929e+000
2.041999999999938e-001	2.618095e+000
2.042999999999938e-001	2.625388e+000
2.043999999999938e-001	2.632530e+000
2.044999999999938e-001	2.636568e+000
2.045999999999938e-001	2.636661e+000
2.046999999999938e-001	2.643658e+000
2.047999999999938e-001	2.648800e+000
2.048999999999938e-001	2.652758e+000
2.049999999999937e-001	2.659682e+000
2.050999999999937e-001	2.670784e+000
2.052060248091137e-001	2.682460e+000
2.052999999999937e-001	2.683156e+000
2.053999999999937e-001	2.687202e+000
2.054999999999937e-001	2.693230e+000
2.055319557876265e-001	2.692473e+000
2.055639115752592e-001	2.692011e+000
2.055958673628920e-001	2.691845e+000
2.056278231505247e-001	2.691974e+000
2.056597789381575e-001	2.692399e+000
2.056917347257902e-001	2.693119e+000
2.057236905134230e-001	2.694135e+000
2.057999999999937e-001	2.698577e+000
2.058999999999936e-001	2.702948e+000
2.059999999999936e-001	2.705885e+000
2.060151999999936e-001	2.706794e+000
2.060303999999936e-001	2.707721e+000
2.060455999999936e-001	2.708664e+000
2.060607999999936e-001	2.709625e+000
2.060759999999936e-001	2.710603e+000
2.060911999999936e-001	2.711599e+000
2.061063999999936e-001	2.712612e+000
2.061999999999936e-001	2.721017e+000
2.063063999999936e-001	2.730516e+000
2.065063999999934e-001	2.740430e+000
2.065999999999936e-001	2.742343e+000
2.066999999999936e-001	2.746064e+000
2.067999999999935e-001	2.750488e+000
2.068999999999935e-001	2.752241e+000
2.069999999999935e-001	2.754558e+000
2.070999999999935e-001	2.761465e+000
2.071999999999935e-001	2.765542e+000
2.072999999999935e-001	2.764873e+000
2.073999999999935e-001	2.771306e+000
2.074999999999935e-001	2.773987e+000
2.075999999999935e-001	2.775449e+000
2.077063674111539e-001	2.779233e+000
2.077999999999934e-001	2.781119e+000
2.078999999999934e-001	2.787249e+000
2.079285714285649e-001	2.790185e+000
2.079571428571363e-001	2.792859e+000
2.079857142857077e-001	2.795270e+000
2.080142857142791e-001	2.797419e+000
2.080428571428506e-001	2.799304e+000
2.080714285714220e-001	2.800927e+000
2.080999999999934e-001	2.802287e+000
2.081275793874446e-001	2.803612e+000
2.082073545033137e-001	2.807863e+000
2.083058836026496e-001	2.813090e+000
2.083999999999934e-001	2.818707e+000
2.084999999999934e-001	2.819078e+000
2.085999999999934e-001	2.815910e+000
2.086296731079467e-001	2.816627e+000
2.086593462159001e-001	2.817435e+000
2.086890193238535e-001	2.818333e+000
2.087186924318068e-001	2.819323e+000
2.087483655397602e-001	2.820403e+000
2.087780386477136e-001	2.821574e+000
2.088077117556669e-001	2.822837e+000
2.088999999999933e-001	2.827926e+000
2.089999999999933e-001	2.829645e+000
2.090999999999933e-001	2.828772e+000
2.091999999999933e-001	2.832583e+000
2.092999999999933e-001	2.835061e+000
2.093999999999933e-001	2.837109e+000
2.094285714285647e-001	2.838222e+000
2.094571428571361e-001	2.839413e+000
2.094857142857075e-001	2.840682e+000
2.095142857142790e-001	2.842030e+000
2.095428571428504e-001	2.843456e+000
2.095714285714218e-001	2.844961e+000
2.095999999999932e-001	2.846544e+000
2.096999999999932e-001	2.850457e+000
2.097285714285647e-001	2.850874e+000
2.097571428571361e-001	2.851263e+000
2.097857142857075e-001	2.851625e+000
2.098142857142789e-001	2.851960e+000
2.098428571428504e-001	2.852268e+000
2.098714285714218e-001	2.852548e+000
2.098999999999932e-001	2.852801e+000
2.099999999999932e-001	2.855652e+000
2.100999999999932e-001	2.858666e+000
2.101999999999932e-001	2.861913e+000
2.102999999999932e-001	2.866500e+000
2.103999999999932e-001	2.870143e+000
2.104999999999931e-001	2.872048e+000
2.105999999999931e-001	2.874476e+000
2.107063999434153e-001	2.882073e+000
2.107340570943550e-001	2.883194e+000
2.107617142452947e-001	2.884236e+000
2.107893713962344e-001	2.885199e+000
2.108170285471740e-001	2.886083e+000
2.108446856981137e-001	2.886888e+000
2.108723428490534e-001	2.887614e+000
2.108999999999931e-001	2.888262e+000
2.109999999999931e-001	2.893093e+000
2.110999999999931e-001	2.897166e+000
2.111285714285645e-001	2.897400e+000
2.111571428571359e-001	2.897801e+000
2.111857142857073e-001	2.898369e+000
2.112142857142788e-001	2.899104e+000
2.112428571428502e-001	2.900007e+000
2.112714285714216e-001	2.901076e+000
2.112999999999931e-001	2.902313e+000
2.113999999999930e-001	2.904451e+000
2.114999999999930e-001	2.906257e+000
2.115285714285645e-001	2.907296e+000
2.115571428571359e-001	2.908064e+000
2.115857142857073e-001	2.908562e+000
2.116142857142787e-001	2.908790e+000
2.116428571428502e-001	2.908748e+000
2.116714285714216e-001	2.908435e+000
2.116999999999930e-001	2.907852e+000
2.117999999999930e-001	2.908798e+000
2.118999999999930e-001	2.910581e+000
2.119999999999930e-001	2.912703e+000
2.120999999999930e-001	2.915593e+000
2.121999999999930e-001	2.916395e+000
2.122999999999929e-001	2.919437e+000
2.123999999999929e-001	2.918994e+000
2.124999999999929e-001	2.920214e+000
2.126999999999929e-001	2.926101e+000
2.127999999999929e-001	2.928618e+000
2.128999999999929e-001	2.930544e+000
2.129177142857072e-001	2.929817e+000
2.129354285714215e-001	2.929175e+000
2.129531428571357e-001	2.928617e+000
2.129708571428500e-001	2.928143e+000
2.129885714285643e-001	2.927754e+000
2.130062857142786e-001	2.927449e+000
2.130239999999929e-001	2.927229e+000
2.130999999999929e-001	2.927965e+000
2.131999999999928e-001	2.928726e+000
2.133063999999927e-001	2.928735e+000
2.133340571428498e-001	2.929269e+000
2.133617142857070e-001	2.929933e+000
2.133893714285642e-001	2.930728e+000
2.134170285714213e-001	2.931652e+000
2.134446857142785e-001	2.932707e+000
2.134723428571357e-001	2.933892e+000
2.134999999999928e-001	2.935207e+000
2.135999999999928e-001	2.935961e+000
2.136999999999928e-001	2.935790e+000
2.137999999999928e-001	2.938322e+000
2.138999999999928e-001	2.939241e+000
2.141063999434149e-001	2.942161e+000
2.141999999999927e-001	2.940370e+000
2.142999999999927e-001	2.938888e+000
2.143999999999927e-001	2.944229e+000
2.144999999999927e-001	2.947346e+000
2.145999999999927e-001	2.945578e+000
2.146285714285641e-001	2.946221e+000
2.146571428571355e-001	2.946486e+000
2.146857142857070e-001	2.946374e+000
2.147142857142784e-001	2.945884e+000
2.147428571428498e-001	2.945017e+000
2.147714285714212e-001	2.943772e+000
2.147999999999927e-001	2.942150e+000
2.148999999999927e-001	2.940280e+000
2.149999999999926e-001	2.941860e+000
2.150999999999926e-001	2.941672e+000
2.151285714285641e-001	2.942138e+000
2.151571428571355e-001	2.942405e+000
2.151857142857069e-001	2.942473e+000
2.152142857142783e-001	2.942341e+000
2.152428571428498e-001	2.942010e+000
2.152714285714212e-001	2.941480e+000
2.152999999999926e-001	2.940750e+000
2.153999999999926e-001	2.939935e+000
2.154285714285640e-001	2.940443e+000
2.154571428571354e-001	2.940699e+000
2.154857142857069e-001	2.940702e+000
2.155142857142783e-001	2.940453e+000
2.155428571428497e-001	2.939951e+000
2.155714285714211e-001	2.939197e+000
2.155999999999926e-001	2.938190e+000
2.156285714285640e-001	2.937093e+000
2.156571428571354e-001	2.936064e+000
2.156857142857069e-001	2.935102e+000
2.157142857142783e-001	2.934209e+000
2.157428571428497e-001	2.933383e+000
2.157714285714211e-001	2.932624e+000
2.157999999999926e-001	2.931934e+000
2.158999999999925e-001	2.931312e+000
2.159999999999925e-001	2.930513e+000
2.160999999999925e-001	2.928899e+000
2.161999999999925e-001	2.929973e+000
2.162999999999925e-001	2.926919e+000
2.163999999999925e-001	2.921542e+000
2.164285714285639e-001	2.920948e+000
2.164571428571353e-001	2.920318e+000
2.164857142857068e-001	2.919653e+000
2.165142857142782e-001	2.918952e+000
2.165428571428496e-001	2.918217e+000
2.165714285714210e-001	2.917445e+000
2.165999999999925e-001	2.916639e+000
2.167999999999924e-001	2.913646e+000
2.168151999999930e-001	2.913647e+000
2.168303999999936e-001	2.913585e+000
2.168455999999942e-001	2.913461e+000
2.168607999999948e-001	2.913274e+000
2.168759999999954e-001	2.913024e+000
2.168911999999960e-001	2.912711e+000
2.169063999999965e-001	2.912335e+000
2.169999999999924e-001	2.906297e+000
2.170999999999924e-001	2.901034e+000
2.171999999999924e-001	2.902071e+000
2.172999999999924e-001	2.900589e+000
2.173999999999924e-001	2.894720e+000
2.174999999999924e-001	2.892887e+000
2.175999999999924e-001	2.893376e+000
2.176999999999923e-001	2.893262e+000
2.177999999999923e-001	2.894090e+000
2.178999999999923e-001	2.893371e+000
2.179999999999923e-001	2.891914e+000
2.180999999999923e-001	2.889664e+000
2.181285714285637e-001	2.889848e+000
2.181571428571351e-001	2.889707e+000
2.181857142857066e-001	2.889240e+000
2.182142857142780e-001	2.888449e+000
2.182428571428494e-001	2.887333e+000
2.182714285714208e-001	2.885891e+000
2.182999999999923e-001	2.884125e+000
2.183344550312200e-001	2.882003e+000
2.183689100624476e-001	2.880120e+000
2.184033650936753e-001	2.878474e+000
2.184378201249030e-001	2.877067e+000
2.184722751561306e-001	2.875898e+000
2.185067301873583e-001	2.874967e+000
2.185411852185860e-001	2.874275e+000
2.185999999999922e-001	2.872767e+000
2.186999999999922e-001	2.872094e+000
2.187999999999922e-001	2.868952e+000
2.188999999999922e-001	2.860030e+000
2.189999999999922e-001	2.856744e+000
2.190999999999922e-001	2.859467e+000
2.191999999999922e-001	2.857502e+000
2.192285714285636e-001	2.855664e+000
2.192571428571350e-001	2.853941e+000
2.192857142857065e-001	2.852334e+000
2.193142857142779e-001	2.850841e+000
2.193428571428493e-001	2.849463e+000
2.193714285714207e-001	2.848200e+000
2.193999999999922e-001	2.847053e+000
2.194999999999922e-001	2.841229e+000
2.195999999999921e-001	2.833992e+000
2.196999999999921e-001	2.834022e+000
2.197154285714207e-001	2.834885e+000
2.197308571428493e-001	2.835611e+000
2.197462857142778e-001	2.836202e+000
2.197617142857064e-001	2.836655e+000
2.197771428571350e-001	2.836973e+000
2.197925714285635e-001	2.837154e+000
2.198079999999921e-001	2.837199e+000
2.198999999999921e-001	2.834950e+000
2.199154285714206e-001	2.834283e+000
2.199308571428492e-001	2.833623e+000
2.199462857142777e-001	2.832969e+000
2.199617142857063e-001	2.832322e+000
2.199771428571348e-001	2.831680e+000
2.199925714285634e-001	2.831045e+000
2.200079999999919e-001	2.830416e+000
2.201999999999921e-001	2.829772e+000
2.202999999999921e-001	2.832853e+000
2.203999999999921e-001	2.831048e+000
2.204285714285635e-001	2.829088e+000
2.204571428571349e-001	2.827317e+000
2.204857142857063e-001	2.825736e+000
2.205142857142778e-001	2.824345e+000
2.205428571428492e-001	2.823144e+000
2.205714285714206e-001	2.822133e+000
2.205999999999920e-001	2.821313e+000
2.206999999999920e-001	2.816401e+000
2.207154285613174e-001	2.815240e+000
2.207308571226428e-001	2.814189e+000
2.207462856839682e-001	2.813249e+000
2.207617142452935e-001	2.812419e+000
2.207771428066189e-001	2.811699e+000
2.207925713679443e-001	2.811089e+000
2.208079999292697e-001	2.810590e+000
2.209999999999920e-001	2.811157e+000
2.210999999999920e-001	2.813249e+000
2.211999999999920e-001	2.810113e+000
2.212999999999920e-001	2.802277e+000
2.213999999999919e-001	2.796275e+000
2.215071821321407e-001	2.790538e+000
2.215999999999919e-001	2.783522e+000
2.216999999999919e-001	2.778622e+000
2.217999999999919e-001	2.775663e+000
2.218326058989562e-001	2.773886e+000
2.218652117979205e-001	2.772261e+000
2.218978176968847e-001	2.770790e+000
2.219304235958490e-001	2.769472e+000
2.219630294948133e-001	2.768308e+000
2.219956353937776e-001	2.767296e+000
2.220282412927419e-001	2.766438e+000
2.220999999999919e-001	2.765630e+000
2.221999999999919e-001	2.759271e+000
2.222285714285633e-001	2.755647e+000
2.222571428571347e-001	2.752468e+000
2.222857142857061e-001	2.749734e+000
2.223142857142776e-001	2.747444e+000
2.223428571428490e-001	2.745598e+000
2.223714285714204e-001	2.744197e+000
2.223999999999918e-001	2.743241e+000
2.224999999999918e-001	2.738099e+000
2.225999999999918e-001	2.734880e+000
2.226999999999918e-001	2.735926e+000
2.227999999999918e-001	2.735933e+000
2.228999999999918e-001	2.732139e+000
2.229999999999918e-001	2.724075e+000
2.231063999999917e-001	2.716433e+000
2.231340571428489e-001	2.714240e+000
2.231617142857060e-001	2.712185e+000
2.231893714285632e-001	2.710270e+000
2.232170285714203e-001	2.708493e+000
2.232446857142774e-001	2.706855e+000
2.232723428571346e-001	2.705357e+000
2.232999999999917e-001	2.703997e+000
2.233177142857059e-001	2.703220e+000
2.233354285714201e-001	2.702404e+000
2.233531428571343e-001	2.701549e+000
2.233708571428485e-001	2.700655e+000
2.233885714285627e-001	2.699721e+000
2.234062857142769e-001	2.698749e+000
2.234239999999911e-001	2.697737e+000
2.234999999999917e-001	2.693577e+000
2.235999999999917e-001	2.685357e+000
2.236999999999917e-001	2.677472e+000
2.237999999999917e-001	2.671081e+000
