time	V(vout)
1.727389633324385e-001	2.401796e+000
1.727737041655488e-001	2.402097e+000
1.728084449986591e-001	2.402207e+000
1.728431858317694e-001	2.402124e+000
1.730078968378070e-001	2.403766e+000
1.730999999999973e-001	2.406811e+000
1.731999999999973e-001	2.407352e+000
1.732999999999972e-001	2.410670e+000
1.733999999999972e-001	2.416421e+000
1.734999999999972e-001	2.414321e+000
1.735999999999972e-001	2.417133e+000
1.736999999999972e-001	2.418772e+000
1.737999999999972e-001	2.419888e+000
1.738999999999972e-001	2.423567e+000
1.739999999999972e-001	2.425447e+000
1.740999999999972e-001	2.427929e+000
1.741999999999971e-001	2.426472e+000
1.742999999999971e-001	2.428879e+000
1.743999999999971e-001	2.428034e+000
1.744285714285686e-001	2.426408e+000
1.744571428571400e-001	2.425013e+000
1.744857142857114e-001	2.423847e+000
1.745142857142828e-001	2.422912e+000
1.745428571428543e-001	2.422207e+000
1.745714285714257e-001	2.421732e+000
1.745999999999971e-001	2.421487e+000
1.746999999999971e-001	2.426671e+000
1.747999999999971e-001	2.431335e+000
1.748999999999971e-001	2.432775e+000
1.749999999999971e-001	2.439539e+000
1.750999999999970e-001	2.441596e+000
1.751153117331611e-001	2.441070e+000
1.751306234663252e-001	2.440563e+000
1.751459351994893e-001	2.440075e+000
1.751612469326535e-001	2.439606e+000
1.751765586658176e-001	2.439156e+000
1.751918703989817e-001	2.438725e+000
1.752071821321458e-001	2.438314e+000
1.752999999999970e-001	2.435030e+000
1.753999999999970e-001	2.436001e+000
1.754999999999970e-001	2.438955e+000
1.755999999999970e-001	2.440119e+000
1.756999999999970e-001	2.443892e+000
1.757999999999970e-001	2.447516e+000
1.758999999999970e-001	2.450491e+000
1.759285714285684e-001	2.450574e+000
1.759571428571398e-001	2.450851e+000
1.759857142857112e-001	2.451321e+000
1.760142857142827e-001	2.451984e+000
1.760428571428541e-001	2.452840e+000
1.760714285714255e-001	2.453890e+000
1.760999999999969e-001	2.455133e+000
1.761999999999969e-001	2.457525e+000
1.762999999999969e-001	2.460182e+000
1.763999999999969e-001	2.462316e+000
1.764285714285683e-001	2.461760e+000
1.764571428571397e-001	2.461637e+000
1.764857142857112e-001	2.461946e+000
1.765142857142826e-001	2.462687e+000
1.765428571428540e-001	2.463859e+000
1.765714285714254e-001	2.465464e+000
1.765999999999969e-001	2.467501e+000
1.766285714285683e-001	2.469721e+000
1.766571428571397e-001	2.471562e+000
1.766857142857111e-001	2.473024e+000
1.767142857142826e-001	2.474108e+000
1.767428571428540e-001	2.474813e+000
1.767714285714254e-001	2.475140e+000
1.767999999999969e-001	2.475087e+000
1.768154285714254e-001	2.475017e+000
1.768308571428540e-001	2.474977e+000
1.768462857142826e-001	2.474967e+000
1.768617142857111e-001	2.474989e+000
1.768771428571397e-001	2.475040e+000
1.768925714285683e-001	2.475123e+000
1.769079999999969e-001	2.475236e+000
1.769999999999968e-001	2.475445e+000
1.770999999999968e-001	2.479102e+000
1.771999999999968e-001	2.482933e+000
1.772285714285682e-001	2.482475e+000
1.772571428571396e-001	2.482237e+000
1.772857142857111e-001	2.482220e+000
1.773142857142825e-001	2.482423e+000
1.773428571428539e-001	2.482847e+000
1.773714285714254e-001	2.483491e+000
1.773999999999968e-001	2.484355e+000
1.774999999999968e-001	2.487100e+000
1.775999999999968e-001	2.490451e+000
1.776999999999968e-001	2.492136e+000
1.777999999999967e-001	2.494138e+000
1.778999999999967e-001	2.499330e+000
1.779297145281875e-001	2.500117e+000
1.779594290563783e-001	2.500889e+000
1.779891435845690e-001	2.501647e+000
1.780188581127598e-001	2.502391e+000
1.780485726409506e-001	2.503120e+000
1.780782871691413e-001	2.503835e+000
1.781080016973321e-001	2.504535e+000
1.781999999999967e-001	2.506063e+000
1.782999999999967e-001	2.505538e+000
1.783999999999967e-001	2.506191e+000
1.784999999999967e-001	2.508759e+000
1.785999999999967e-001	2.511173e+000
1.786999999999966e-001	2.510876e+000
1.787285714285681e-001	2.509264e+000
1.787571428571395e-001	2.508025e+000
1.787857142857109e-001	2.507160e+000
1.788142857142823e-001	2.506667e+000
1.788428571428538e-001	2.506547e+000
1.788714285714252e-001	2.506801e+000
1.788999999999966e-001	2.507427e+000
1.789999999999966e-001	2.507741e+000
1.790999999999966e-001	2.506305e+000
1.791999999999966e-001	2.504356e+000
1.792999999999966e-001	2.501586e+000
1.793999999999966e-001	2.503422e+000
1.794999999999966e-001	2.507262e+000
1.795299815781769e-001	2.507693e+000
1.795599631563572e-001	2.508124e+000
1.795899447345375e-001	2.508556e+000
1.796199263127178e-001	2.508989e+000
1.796499078908981e-001	2.509422e+000
1.796798894690784e-001	2.509855e+000
1.797098710472588e-001	2.510289e+000
1.797370323262213e-001	2.510589e+000
1.797641936051838e-001	2.510879e+000
1.797913548841464e-001	2.511158e+000
1.798185161631089e-001	2.511428e+000
1.798456774420714e-001	2.511687e+000
1.798728387210340e-001	2.511936e+000
1.798999999999965e-001	2.512176e+000
1.799999999999965e-001	2.512359e+000
1.800154285714251e-001	2.512312e+000
1.800308571428536e-001	2.512377e+000
1.800462857142822e-001	2.512554e+000
1.800617142857108e-001	2.512842e+000
1.800771428571394e-001	2.513241e+000
1.800925714285679e-001	2.513752e+000
1.801079999999965e-001	2.514375e+000
1.801999999999965e-001	2.519976e+000
1.802999999999965e-001	2.525862e+000
1.803999999999965e-001	2.532715e+000
1.804999999999964e-001	2.537869e+000
1.805999999999964e-001	2.536258e+000
1.806999999999964e-001	2.538234e+000
1.807999999999964e-001	2.547075e+000
1.808999999999964e-001	2.552095e+000
1.809999999999964e-001	2.550266e+000
1.811080000029431e-001	2.549247e+000
1.811999999999964e-001	2.552252e+000
1.812154285613218e-001	2.553197e+000
1.812308571226471e-001	2.554146e+000
1.812462856839725e-001	2.555101e+000
1.812617142452979e-001	2.556061e+000
1.812771428066233e-001	2.557026e+000
1.812925713679487e-001	2.557996e+000
1.813079999292740e-001	2.558970e+000
1.813999999999963e-001	2.563413e+000
1.814999999999963e-001	2.562660e+000
1.815999999999963e-001	2.558071e+000
1.816999999999963e-001	2.560398e+000
1.817999999999963e-001	2.564394e+000
1.818999999999963e-001	2.567619e+000
1.819999999999963e-001	2.573589e+000
1.820999999999963e-001	2.573929e+000
1.821999999999963e-001	2.574019e+000
1.822999999999962e-001	2.572738e+000
1.823999999999962e-001	2.571248e+000
1.824999999999962e-001	2.572486e+000
1.825999999999962e-001	2.569448e+000
1.826999999999962e-001	2.570866e+000
1.827999999999962e-001	2.576018e+000
1.828999999999962e-001	2.576819e+000
1.829999999999962e-001	2.577041e+000
1.830999999999962e-001	2.576090e+000
1.832078968378059e-001	2.578996e+000
1.832999999999961e-001	2.580797e+000
1.833999999999961e-001	2.584451e+000
1.834999999999961e-001	2.587882e+000
1.835999999999961e-001	2.587471e+000
1.836999999999961e-001	2.590362e+000
1.837999999999961e-001	2.590854e+000
1.838999999999961e-001	2.589741e+000
1.839999999999961e-001	2.592262e+000
1.840999999999960e-001	2.595479e+000
1.841999999999960e-001	2.599631e+000
1.842999999999960e-001	2.600105e+000
1.843999999999960e-001	2.598025e+000
1.844999999999960e-001	2.596096e+000
1.845285714285674e-001	2.596861e+000
1.845571428571388e-001	2.597420e+000
1.845857142857103e-001	2.597773e+000
1.846142857142817e-001	2.597920e+000
1.846428571428531e-001	2.597861e+000
1.846714285714246e-001	2.597596e+000
1.846999999999960e-001	2.597125e+000
1.847999999999960e-001	2.597069e+000
1.848999999999960e-001	2.597966e+000
1.849999999999960e-001	2.600068e+000
1.850999999999959e-001	2.602857e+000
1.851238777918477e-001	2.603108e+000
1.851999999999959e-001	2.605098e+000
1.852999999999959e-001	2.608708e+000
1.853999999999959e-001	2.606840e+000
1.855057457057149e-001	2.601408e+000
1.856999999999959e-001	2.597635e+000
1.857999999999959e-001	2.594316e+000
1.858999999999959e-001	2.592109e+000
1.859999999999958e-001	2.596558e+000
1.861060248091158e-001	2.601794e+000
1.861999999999958e-001	2.604418e+000
1.862999999999958e-001	2.608170e+000
1.863999999999958e-001	2.610692e+000
1.864999999999958e-001	2.610299e+000
1.865999999999958e-001	2.617203e+000
1.866999999999958e-001	2.624896e+000
1.867157142857100e-001	2.624775e+000
1.867314285714243e-001	2.624614e+000
1.867471428571386e-001	2.624413e+000
1.867628571428529e-001	2.624172e+000
1.867785714285672e-001	2.623892e+000
1.867942857142815e-001	2.623571e+000
1.868099999999958e-001	2.623211e+000
1.868999999999957e-001	2.621377e+000
1.869999999999957e-001	2.623053e+000
1.870999999999957e-001	2.625790e+000
1.871999999999957e-001	2.626490e+000
1.872999999999957e-001	2.626801e+000
1.873999999999957e-001	2.628685e+000
1.874999999999957e-001	2.630231e+000
1.875999999999957e-001	2.630796e+000
1.876999999999957e-001	2.630257e+000
1.877999999999956e-001	2.627512e+000
1.878999999999956e-001	2.631160e+000
1.879999999999956e-001	2.630410e+000
1.880999999999956e-001	2.632417e+000
1.881999999999956e-001	2.636703e+000
1.882294859082625e-001	2.635634e+000
1.882589718165294e-001	2.634736e+000
1.882884577247963e-001	2.634009e+000
1.883179436330632e-001	2.633455e+000
1.883474295413301e-001	2.633072e+000
1.883769154495970e-001	2.632861e+000
1.884064013578639e-001	2.632821e+000
1.884999999999956e-001	2.635090e+000
1.885151953444471e-001	2.635766e+000
1.885303906888985e-001	2.636412e+000
1.885455860333500e-001	2.637028e+000
1.885607813778016e-001	2.637614e+000
1.885759767222530e-001	2.638171e+000
1.885911720667045e-001	2.638697e+000
1.886063674111560e-001	2.639194e+000
1.886999999999955e-001	2.642882e+000
1.887999999999955e-001	2.646252e+000
1.888999999999955e-001	2.648514e+000
1.889999999999955e-001	2.649337e+000
1.890999999999955e-001	2.648749e+000
1.891285714285669e-001	2.649002e+000
1.891571428571383e-001	2.649084e+000
1.891857142857098e-001	2.648995e+000
1.892142857142812e-001	2.648734e+000
1.892428571428526e-001	2.648302e+000
1.892714285714240e-001	2.647699e+000
1.892999999999955e-001	2.646924e+000
1.893999999999955e-001	2.644162e+000
1.894999999999955e-001	2.646055e+000
1.895156628135086e-001	2.646977e+000
1.895313256270217e-001	2.647792e+000
1.895469884405349e-001	2.648499e+000
1.895626512540480e-001	2.649097e+000
1.895783140675612e-001	2.649588e+000
1.895939768810743e-001	2.649970e+000
1.896096396945874e-001	2.650245e+000
1.896999999999954e-001	2.650167e+000
1.897285714285669e-001	2.649870e+000
1.897571428571383e-001	2.649719e+000
1.897857142857097e-001	2.649715e+000
1.898142857142811e-001	2.649858e+000
1.898428571428526e-001	2.650147e+000
1.898714285714240e-001	2.650582e+000
1.898999999999954e-001	2.651164e+000
1.899999999999954e-001	2.651159e+000
1.900285714285668e-001	2.650423e+000
1.900571428571382e-001	2.649652e+000
1.900857142857097e-001	2.648848e+000
1.901142857142811e-001	2.648009e+000
1.901428571428525e-001	2.647135e+000
1.901714285714239e-001	2.646227e+000
1.901999999999954e-001	2.645285e+000
1.902999999999954e-001	2.644315e+000
1.903285714285668e-001	2.645013e+000
1.903571428571382e-001	2.645607e+000
1.903857142857096e-001	2.646098e+000
1.904142857142811e-001	2.646485e+000
1.904428571428525e-001	2.646768e+000
1.904714285714239e-001	2.646947e+000
1.904999999999953e-001	2.647023e+000
1.905999999999953e-001	2.650498e+000
1.906999999999953e-001	2.653695e+000
1.907999999999953e-001	2.652313e+000
1.908999999999953e-001	2.650483e+000
1.909999999999953e-001	2.645720e+000
1.910313142856675e-001	2.644342e+000
1.910626285713397e-001	2.643237e+000
1.910939428570118e-001	2.642404e+000
1.911252571426840e-001	2.641844e+000
1.911565714283562e-001	2.641557e+000
1.911878857140284e-001	2.641542e+000
1.912191999997006e-001	2.641800e+000
1.912999999999953e-001	2.643273e+000
1.913999999999952e-001	2.640468e+000
1.914999999999952e-001	2.630558e+000
1.915999999999952e-001	2.625980e+000
1.916999999999952e-001	2.626181e+000
1.917999999999952e-001	2.628472e+000
1.918999999999952e-001	2.635145e+000
1.919999999999952e-001	2.635401e+000
1.920999999999952e-001	2.632964e+000
1.921999999999952e-001	2.634005e+000
1.922999999999951e-001	2.635742e+000
1.923999999999951e-001	2.634623e+000
1.924999999999951e-001	2.633320e+000
1.925999999999951e-001	2.634085e+000
1.926999999999951e-001	2.632466e+000
1.927999999999951e-001	2.634271e+000
1.928999999999951e-001	2.633189e+000
1.929999999999951e-001	2.627606e+000
1.930999999999951e-001	2.624482e+000
1.931999999999950e-001	2.621672e+000
1.932999999999950e-001	2.619342e+000
1.933999999999950e-001	2.618884e+000
1.934999999999950e-001	2.617224e+000
1.935999999999950e-001	2.615758e+000
1.936154285714236e-001	2.615079e+000
1.936308571428521e-001	2.614471e+000
1.936462857142807e-001	2.613936e+000
1.936617142857093e-001	2.613473e+000
1.936771428571379e-001	2.613082e+000
1.936925714285664e-001	2.612763e+000
1.937079999999950e-001	2.612516e+000
1.937999999999950e-001	2.611967e+000
1.938999999999950e-001	2.609057e+000
1.939285714285664e-001	2.607629e+000
1.939571428571378e-001	2.606653e+000
1.939857142857092e-001	2.606129e+000
1.940142857142807e-001	2.606058e+000
1.940428571428521e-001	2.606439e+000
1.940714285714235e-001	2.607272e+000
1.940999999999949e-001	2.608557e+000
1.942999999999949e-001	2.616753e+000
1.943999999999949e-001	2.621098e+000
1.944999999999949e-001	2.622118e+000
1.945999999999949e-001	2.623364e+000
1.946999999999949e-001	2.627764e+000
1.947999999999949e-001	2.629336e+000
1.948999999999949e-001	2.629803e+000
1.949365731259017e-001	2.628838e+000
1.949731462518085e-001	2.628162e+000
1.950097193777153e-001	2.627777e+000
1.950462925036221e-001	2.627681e+000
1.950828656295290e-001	2.627874e+000
1.951194387554358e-001	2.628357e+000
1.951560118813426e-001	2.629130e+000
1.951999999999948e-001	2.630121e+000
1.952999999999948e-001	2.628414e+000
1.953999999999948e-001	2.626204e+000
1.954999999999948e-001	2.628597e+000
1.955999999999948e-001	2.631423e+000
1.956999999999948e-001	2.634199e+000
1.957999999999948e-001	2.635938e+000
1.958999999999948e-001	2.634094e+000
1.959999999999947e-001	2.628534e+000
1.960285714285662e-001	2.627646e+000
1.960571428571376e-001	2.626552e+000
1.960857142857090e-001	2.625254e+000
1.961142857142804e-001	2.623751e+000
1.961428571428519e-001	2.622043e+000
1.961714285714233e-001	2.620130e+000
1.961999999999947e-001	2.618013e+000
1.962999999999947e-001	2.612438e+000
1.963999999999947e-001	2.607804e+000
1.964999999999947e-001	2.603593e+000
1.965999999999947e-001	2.600976e+000
1.966999999999947e-001	2.598272e+000
1.967999999999947e-001	2.595982e+000
1.968999999999946e-001	2.596116e+000
1.969999999999946e-001	2.598617e+000
1.971999999999946e-001	2.597767e+000
1.972999999999946e-001	2.595060e+000
1.973999999999946e-001	2.595436e+000
1.974999999999946e-001	2.599433e+000
1.975999999999946e-001	2.594809e+000
1.976999999999946e-001	2.593271e+000
1.977999999999945e-001	2.595526e+000
1.978999999999945e-001	2.595507e+000
1.979999999999945e-001	2.594941e+000
1.981080000029413e-001	2.593905e+000
1.981999999999945e-001	2.596924e+000
1.982999999999945e-001	2.595112e+000
1.983999999999945e-001	2.589548e+000
1.985080016973299e-001	2.590409e+000
1.985999999999945e-001	2.591921e+000
1.986999999999944e-001	2.588854e+000
1.987999999999944e-001	2.584507e+000
1.988155682378781e-001	2.584804e+000
1.988311364757618e-001	2.585057e+000
1.988467047136455e-001	2.585269e+000
1.988622729515292e-001	2.585437e+000
1.988778411894129e-001	2.585563e+000
1.988934094272966e-001	2.585646e+000
1.989089776651803e-001	2.585687e+000
1.989999999999944e-001	2.583566e+000
1.990999999999944e-001	2.578839e+000
1.991999999999944e-001	2.578093e+000
1.992999999999944e-001	2.576551e+000
1.993999999999944e-001	2.571090e+000
1.994999999999944e-001	2.568285e+000
1.995999999999943e-001	2.568988e+000
1.996285714285658e-001	2.570345e+000
1.996571428571372e-001	2.571403e+000
1.996857142857086e-001	2.572162e+000
1.997142857142800e-001	2.572622e+000
1.997428571428515e-001	2.572782e+000
1.997714285714229e-001	2.572644e+000
1.997999999999943e-001	2.572206e+000
1.998294527720713e-001	2.571345e+000
1.998589055441483e-001	2.570567e+000
1.998883583162253e-001	2.569870e+000
1.999178110883022e-001	2.569254e+000
1.999472638603792e-001	2.568720e+000
1.999767166324562e-001	2.568268e+000
2.000061694045332e-001	2.567897e+000
2.000209839249222e-001	2.567829e+000
2.000357984453113e-001	2.567766e+000
2.000506129657003e-001	2.567707e+000
2.000654274860894e-001	2.567652e+000
2.000802420064784e-001	2.567603e+000
2.000950565268675e-001	2.567558e+000
2.001098710472565e-001	2.567517e+000
2.001379348219687e-001	2.567242e+000
2.001659985966809e-001	2.566881e+000
2.001940623713932e-001	2.566434e+000
2.002221261461054e-001	2.565900e+000
2.002501899208176e-001	2.565281e+000
2.002782536955299e-001	2.564576e+000
2.003063174702421e-001	2.563785e+000
2.003339864030638e-001	2.563288e+000
2.003616553358855e-001	2.562909e+000
2.003893242687073e-001	2.562647e+000
2.004169932015290e-001	2.562502e+000
2.004446621343508e-001	2.562475e+000
2.004723310671725e-001	2.562565e+000
2.004999999999942e-001	2.562772e+000
2.005999999999942e-001	2.561153e+000
2.006177142857085e-001	2.560425e+000
2.006354285714228e-001	2.559675e+000
2.006531428571371e-001	2.558901e+000
2.006708571428514e-001	2.558104e+000
2.006885714285657e-001	2.557284e+000
2.007062857142800e-001	2.556441e+000
2.007239999999942e-001	2.555574e+000
2.007999999999942e-001	2.550901e+000
2.008999999999942e-001	2.548353e+000
2.009285714285656e-001	2.549051e+000
2.009571428571370e-001	2.549387e+000
2.009857142857085e-001	2.549363e+000
2.010142857142799e-001	2.548977e+000
2.010428571428513e-001	2.548231e+000
2.010714285714227e-001	2.547123e+000
2.010999999999942e-001	2.545654e+000
2.011999999999942e-001	2.544138e+000
2.012999999999942e-001	2.549309e+000
2.013999999999941e-001	2.550869e+000
2.014999999999941e-001	2.545176e+000
2.015999999999941e-001	2.539315e+000
2.016999999999941e-001	2.529041e+000
2.017999999999941e-001	2.520134e+000
2.018999999999941e-001	2.518073e+000
2.019285714285655e-001	2.516638e+000
2.019571428571369e-001	2.515499e+000
2.019857142857084e-001	2.514656e+000
2.020142857142798e-001	2.514108e+000
2.020428571428512e-001	2.513856e+000
2.020714285714226e-001	2.513899e+000
2.020999999999941e-001	2.514238e+000
2.021459351994864e-001	2.515270e+000
2.021918703989787e-001	2.515892e+000
2.022378055984710e-001	2.516103e+000
2.022837407979633e-001	2.515905e+000
2.023296759974556e-001	2.515297e+000
2.023756111969479e-001	2.514278e+000
2.024215463964403e-001	2.512850e+000
2.025057457057130e-001	2.508614e+000
2.025999999999940e-001	2.502342e+000
2.026999999999940e-001	2.497634e+000
2.028058836026502e-001	2.494718e+000
2.028479002308422e-001	2.493292e+000
2.028899168590342e-001	2.492358e+000
2.029319334872261e-001	2.491916e+000
2.029739501154181e-001	2.491965e+000
2.030159667436100e-001	2.492506e+000
2.030579833718020e-001	2.493539e+000
2.030999999999940e-001	2.495063e+000
2.031999999999939e-001	2.496079e+000
2.032999999999939e-001	2.494843e+000
2.033999999999939e-001	2.492968e+000
2.036078968378037e-001	2.483842e+000
2.036999999999939e-001	2.481297e+000
2.037999999999939e-001	2.482332e+000
2.038999999999939e-001	2.482236e+000
2.039999999999939e-001	2.479835e+000
2.040999999999938e-001	2.483889e+000
2.041999999999938e-001	2.483628e+000
2.042999999999938e-001	2.479465e+000
2.043999999999938e-001	2.475512e+000
2.044999999999938e-001	2.472251e+000
2.045999999999938e-001	2.472722e+000
2.046999999999938e-001	2.468900e+000
2.047285714285652e-001	2.466950e+000
2.047571428571366e-001	2.465406e+000
2.047857142857081e-001	2.464268e+000
2.048142857142795e-001	2.463537e+000
2.048428571428509e-001	2.463212e+000
2.048714285714223e-001	2.463293e+000
2.048999999999938e-001	2.463780e+000
2.049999999999937e-001	2.462126e+000
2.050999999999937e-001	2.460077e+000
2.051999999999937e-001	2.458252e+000
2.052999999999937e-001	2.453685e+000
2.053285714285651e-001	2.453524e+000
2.053571428571366e-001	2.453212e+000
2.053857142857080e-001	2.452749e+000
2.054142857142794e-001	2.452135e+000
2.054428571428509e-001	2.451370e+000
2.054714285714223e-001	2.450454e+000
2.054999999999937e-001	2.449388e+000
2.055999999999937e-001	2.447766e+000
2.056999999999937e-001	2.447820e+000
2.057999999999937e-001	2.451055e+000
2.058999999999936e-001	2.455732e+000
2.059999999999936e-001	2.456890e+000
2.060999999999936e-001	2.459382e+000
2.061999999999936e-001	2.464395e+000
2.062999999999936e-001	2.469634e+000
2.063999999999936e-001	2.471476e+000
2.064999999999936e-001	2.469843e+000
2.065999999999936e-001	2.467328e+000
2.066999999999936e-001	2.467327e+000
2.068061694045324e-001	2.464740e+000
2.068209839249215e-001	2.464361e+000
2.068357984453105e-001	2.463939e+000
2.068506129656996e-001	2.463474e+000
2.068654274860886e-001	2.462966e+000
2.068802420064776e-001	2.462416e+000
2.068950565268667e-001	2.461823e+000
2.069098710472558e-001	2.461188e+000
2.069999999999935e-001	2.457186e+000
2.070999999999935e-001	2.454859e+000
2.071999999999935e-001	2.453077e+000
2.072999999999935e-001	2.452774e+000
2.073999999999935e-001	2.452568e+000
2.074999999999935e-001	2.448591e+000
2.075999999999935e-001	2.449432e+000
2.076999999999935e-001	2.449634e+000
2.078063999999933e-001	2.446074e+000
2.078999999999934e-001	2.446055e+000
2.080999999999934e-001	2.440194e+000
2.081999999999934e-001	2.435634e+000
2.082999999999934e-001	2.431061e+000
2.083560000206207e-001	2.427615e+000
2.083999999999934e-001	2.426111e+000
2.084999999999934e-001	2.421818e+000
2.086063999434155e-001	2.416418e+000
2.086999999999933e-001	2.417168e+000
2.087999999999933e-001	2.418503e+000
2.088999999999933e-001	2.419476e+000
2.089999999999933e-001	2.418935e+000
2.090285714285647e-001	2.417808e+000
2.090571428571361e-001	2.417126e+000
2.090857142857076e-001	2.416890e+000
2.091142857142790e-001	2.417100e+000
2.091428571428504e-001	2.417756e+000
2.091714285714219e-001	2.418858e+000
2.091999999999933e-001	2.420405e+000
2.092285714285647e-001	2.422114e+000
2.092571428571361e-001	2.423691e+000
2.092857142857076e-001	2.425134e+000
2.093142857142790e-001	2.426445e+000
2.093428571428504e-001	2.427622e+000
2.093714285714218e-001	2.428667e+000
2.093999999999933e-001	2.429578e+000
2.094999999999933e-001	2.430141e+000
2.095299162520290e-001	2.429623e+000
2.095598325040647e-001	2.429051e+000
2.095897487561004e-001	2.428426e+000
2.096196650081361e-001	2.427749e+000
2.096495812601718e-001	2.427019e+000
2.096794975122075e-001	2.426236e+000
2.097094137642432e-001	2.425400e+000
2.097999999999932e-001	2.421779e+000
2.098999999999932e-001	2.420763e+000
2.100999999999932e-001	2.420753e+000
2.101999999999932e-001	2.420525e+000
2.102999999999932e-001	2.423277e+000
2.103999999999932e-001	2.420946e+000
2.104999999999931e-001	2.416354e+000
2.105999999999931e-001	2.413661e+000
2.106999999999931e-001	2.410568e+000
2.107999999999931e-001	2.411769e+000
2.108999999999931e-001	2.413784e+000
2.109999999999931e-001	2.410922e+000
2.110999999999931e-001	2.408206e+000
2.111999999999931e-001	2.406225e+000
2.112999999999931e-001	2.403553e+000
2.113999999999930e-001	2.397886e+000
2.114999999999930e-001	2.390260e+000
2.115285714285645e-001	2.389004e+000
2.115571428571359e-001	2.387926e+000
2.115857142857073e-001	2.387026e+000
2.116142857142787e-001	2.386305e+000
2.116428571428502e-001	2.385761e+000
2.116714285714216e-001	2.385396e+000
2.116999999999930e-001	2.385209e+000
2.117999999999930e-001	2.381579e+000
2.118999999999930e-001	2.378634e+000
2.119999999999930e-001	2.378095e+000
2.120154288138980e-001	2.377510e+000
2.120308576278031e-001	2.377046e+000
2.120462864417081e-001	2.376700e+000
2.120617152556132e-001	2.376474e+000
2.120771440695183e-001	2.376368e+000
2.120925728834233e-001	2.376381e+000
2.121080016973284e-001	2.376513e+000
2.122064013578613e-001	2.379780e+000
2.122999999999929e-001	2.384393e+000
2.123999999999929e-001	2.385574e+000
2.124999999999929e-001	2.384763e+000
2.125999999999929e-001	2.385578e+000
2.127057457057119e-001	2.385534e+000
2.127999999999929e-001	2.385506e+000
2.128999999999929e-001	2.387307e+000
2.129999999999929e-001	2.389758e+000
2.130999999999929e-001	2.390761e+000
2.131999999999928e-001	2.390635e+000
2.133060248091128e-001	2.387202e+000
2.133999999999928e-001	2.383285e+000
2.134999999999928e-001	2.378805e+000
2.135999999999928e-001	2.378900e+000
2.136999999999928e-001	2.383345e+000
2.137999999999928e-001	2.385309e+000
2.139063174702406e-001	2.384901e+000
2.139211292602052e-001	2.384936e+000
2.139359410501698e-001	2.384947e+000
2.139507528401344e-001	2.384936e+000
2.139655646300990e-001	2.384901e+000
2.139803764200636e-001	2.384844e+000
2.139951882100282e-001	2.384764e+000
2.140099999999928e-001	2.384660e+000
2.140380571428499e-001	2.384117e+000
2.140661142857070e-001	2.383408e+000
2.140941714285642e-001	2.382533e+000
2.141222285714213e-001	2.381492e+000
2.141502857142784e-001	2.380284e+000
2.141783428571356e-001	2.378911e+000
2.142063999999927e-001	2.377372e+000
2.142999999999927e-001	2.374097e+000
2.143999999999927e-001	2.369460e+000
2.144285714285641e-001	2.367249e+000
2.144571428571356e-001	2.365437e+000
2.144857142857070e-001	2.364022e+000
2.145142857142784e-001	2.363006e+000
2.145428571428499e-001	2.362388e+000
2.145714285714213e-001	2.362169e+000
2.145999999999927e-001	2.362347e+000
2.146154285714220e-001	2.362678e+000
2.146308571428513e-001	2.363027e+000
2.146462857142806e-001	2.363395e+000
2.146617142857099e-001	2.363783e+000
2.146771428571392e-001	2.364190e+000
2.146925714285685e-001	2.364616e+000
2.147079999999978e-001	2.365061e+000
2.148063999999968e-001	2.367023e+000
2.148999999999927e-001	2.368443e+000
2.149999999999926e-001	2.372826e+000
2.150999999999926e-001	2.376449e+000
2.151999999999926e-001	2.375765e+000
2.152999999999926e-001	2.378752e+000
2.153999999999926e-001	2.382769e+000
2.154999999999926e-001	2.382606e+000
2.155999999999926e-001	2.384703e+000
2.156999999999926e-001	2.385707e+000
2.157999999999926e-001	2.384727e+000
2.158999999999925e-001	2.385634e+000
2.159999999999925e-001	2.386253e+000
2.160999999999925e-001	2.385965e+000
2.162999999999925e-001	2.386401e+000
2.164058836026487e-001	2.388126e+000
2.164999999999925e-001	2.385155e+000
2.165999999999925e-001	2.380053e+000
2.166999999999925e-001	2.381136e+000
2.167999999999924e-001	2.386092e+000
2.168999999999924e-001	2.388951e+000
2.169999999999924e-001	2.389593e+000
2.170999999999924e-001	2.390676e+000
2.171999999999924e-001	2.395752e+000
2.172999999999924e-001	2.399097e+000
2.173285714285638e-001	2.399418e+000
2.173571428571352e-001	2.399841e+000
2.173857142857067e-001	2.400367e+000
2.174142857142781e-001	2.400996e+000
2.174428571428495e-001	2.401728e+000
2.174714285714209e-001	2.402563e+000
2.174999999999924e-001	2.403501e+000
2.175999999999924e-001	2.401245e+000
2.176999999999923e-001	2.400150e+000
2.177999999999923e-001	2.403143e+000
2.178999999999923e-001	2.402535e+000
2.179999999999923e-001	2.401159e+000
2.180999999999923e-001	2.396944e+000
2.181999999999923e-001	2.397176e+000
2.182999999999923e-001	2.397457e+000
2.183999999999923e-001	2.392941e+000
2.184999999999923e-001	2.391297e+000
2.185285714285637e-001	2.392015e+000
2.185571428571351e-001	2.392855e+000
2.185857142857065e-001	2.393817e+000
2.186142857142780e-001	2.394900e+000
2.186428571428494e-001	2.396105e+000
2.186714285714208e-001	2.397432e+000
2.186999999999922e-001	2.398880e+000
2.187999999999922e-001	2.401082e+000
2.188177150131360e-001	2.400847e+000
2.188354300262797e-001	2.400605e+000
2.188531450394234e-001	2.400356e+000
2.188708600525672e-001	2.400100e+000
2.188885750657109e-001	2.399836e+000
